t_wall,t_rel,Fx,Fy,Fz,Mx,My,Mz
1770940546.697186,0.719943,0.697235,-0.012851,0.269148,0.000757,0.001363,0.009501
1770940546.702177,0.724934,-0.414504,-0.028381,0.121392,-0.000158,-0.002273,-0.003001
1770940546.707155,0.729913,-0.407096,-0.074046,0.060763,0.000094,-0.002391,-0.002881
1770940546.712123,0.734881,-0.407762,0.057923,0.129076,-0.000794,-0.001765,-0.003012
1770940546.717099,0.739857,-0.373250,0.000460,0.112874,-0.000495,-0.002375,-0.002698
1770940546.722070,0.744828,0.736385,0.010269,0.265313,0.001353,0.001731,0.009439
1770940546.727056,0.749813,0.728739,0.004992,0.240591,0.001416,0.001440,0.010076
1770940546.732029,0.754786,-0.396292,-0.002963,0.110451,-0.000618,-0.002100,-0.003056
1770940546.737014,0.759772,0.700952,-0.149381,0.268312,0.002526,0.001318,0.009964
1770940546.741990,0.764748,0.712957,0.046954,0.279511,0.000711,0.001839,0.009583
1770940546.746964,0.769722,0.717631,-0.009101,0.307817,0.001366,0.001579,0.009187
1770940546.751938,0.774696,0.686477,0.023589,0.309890,0.000804,0.001468,0.009149
1770940546.756912,0.779669,-0.425937,-0.041325,0.090472,-0.000190,-0.002437,-0.003274
1770940546.761891,0.784649,0.720671,0.032604,0.302605,0.001118,0.001879,0.010039
1770940546.766870,0.789628,-0.354920,0.059914,0.149072,-0.001051,-0.002503,-0.002807
1770940546.771847,0.794605,0.717869,-0.086033,0.237267,0.001833,0.000959,0.009878
1770940546.776824,0.799582,0.711575,-0.067659,0.253613,0.001200,0.000606,0.008903
1770940546.781809,0.804566,-0.396481,-0.027606,0.096248,-0.000183,-0.002213,-0.002907
1770940546.786784,0.809541,-0.380721,-0.091690,0.072630,0.000323,-0.002321,-0.002359
1770940546.791761,0.814519,-0.363728,0.005448,0.133644,-0.000664,-0.002611,-0.002685
1770940546.796737,0.819495,0.684016,-0.107861,0.268477,0.002219,0.001073,0.009618
1770940546.801714,0.824471,-0.412692,-0.176207,0.105858,0.001040,-0.002897,-0.002795
1770940546.806682,0.829440,1.212525,0.413970,-1.122824,-0.015255,0.004819,0.006718
1770940546.811650,0.834408,0.686947,-0.100752,0.249383,0.001978,0.001045,0.009880
1770940546.816645,0.839402,-0.398304,-0.025971,0.070972,-0.000267,-0.002080,-0.002943
1770940546.821609,0.844367,-0.412816,-0.041870,0.082771,-0.000073,-0.002187,-0.002469
1770940546.826592,0.849349,-0.422476,-0.044129,0.074441,-0.000237,-0.002397,-0.003329
1770940546.831576,0.854333,-0.378123,0.055105,0.130633,-0.001108,-0.002379,-0.002976
1770940546.836545,0.859303,0.715337,-0.015601,0.250928,0.001922,0.001517,0.009729
1770940546.841532,0.864290,0.707631,-0.046663,0.231038,0.001778,0.001429,0.009542
1770940546.846494,0.869251,0.730253,0.088830,0.294758,0.000215,0.001718,0.009356
1770940546.851470,0.874228,0.697109,0.001129,0.295183,0.001322,0.001136,0.009353
1770940546.856446,0.879204,-0.392526,-0.087118,0.069353,0.000133,-0.002540,-0.002727
1770940546.861434,0.884192,-0.404299,-0.085104,0.059756,0.000105,-0.002160,-0.002554
1770940546.866418,0.889176,0.694088,-0.059773,0.263579,0.001510,0.001022,0.008945
1770940546.871383,0.894141,0.681516,-0.074248,0.249676,0.001601,0.000870,0.009004
1770940546.876359,0.899117,-0.455578,-0.036299,0.086768,-0.000106,-0.002533,-0.003378
1770940546.881338,0.904095,-0.385663,-0.092907,0.044227,0.000506,-0.002118,-0.002439
1770940546.886323,0.909081,0.707495,-0.023203,0.255692,0.001299,0.001190,0.009076
1770940546.891471,0.914228,0.686646,-0.016897,0.230620,0.001262,0.001232,0.009723
1770940546.896310,0.919068,0.733554,-0.007963,0.196752,0.001677,0.001744,0.010023
1770940546.901263,0.924021,0.706631,-0.165841,0.217978,0.002572,0.001077,0.009423
1770940546.906222,0.928979,0.707745,-0.005141,0.244348,0.001526,0.001406,0.009580
1770940546.911204,0.933962,0.725264,0.030676,0.268942,0.001127,0.002040,0.009600
1770940546.916233,0.938991,0.774137,0.057650,0.221890,0.001126,0.001999,0.010427
1770940546.921199,0.943957,0.712778,-0.004636,0.255483,0.001163,0.001311,0.009146
1770940546.926322,0.949079,0.756450,0.014531,0.240827,0.001009,0.001332,0.009629
1770940546.931105,0.953863,0.700328,-0.008859,0.249251,0.001101,0.001253,0.009199
1770940546.936077,0.958834,0.708472,-0.009134,0.206039,0.001405,0.000955,0.009184
1770940546.941052,0.963810,0.712002,0.023369,0.200014,0.000995,0.001603,0.009209
1770940546.946045,0.968803,0.736978,0.006692,0.245134,0.001153,0.001567,0.009472
1770940546.951061,0.973818,0.713808,-0.098585,0.199108,0.001779,0.001087,0.009354
1770940546.956899,0.979657,0.710054,0.028165,0.247290,0.001110,0.001668,0.009685
1770940546.960985,0.983743,-0.383668,-0.072344,0.062065,-0.000027,-0.001999,-0.002455
1770940546.965944,0.988701,0.732145,-0.036591,0.196046,0.001594,0.001485,0.010006
1770940546.970926,0.993683,0.707007,-0.054926,0.184095,0.001397,0.001253,0.009199
1770940546.975890,0.998647,0.710566,-0.042680,0.198108,0.001547,0.001142,0.009866
1770940546.980865,1.003622,0.703509,0.078762,0.278168,0.000535,0.002214,0.009909
1770940546.985851,1.008609,-0.357440,0.025902,0.114513,-0.000554,-0.001748,-0.002324
1770940546.990968,1.013725,0.715794,-0.180701,0.208170,0.002646,0.000857,0.009336
1770940546.995795,1.018553,-0.407661,-0.146439,0.032461,0.000502,-0.002674,-0.002821
1770940547.000782,1.023540,-0.381867,0.052816,0.128988,-0.001011,-0.001842,-0.002915
1770940547.005755,1.028513,0.721080,-0.088035,0.219543,0.002550,0.001808,0.010062
1770940547.010734,1.033492,-0.378652,0.065393,0.144607,-0.000961,-0.001779,-0.002788
1770940547.015827,1.038584,-0.358453,-0.103106,0.081430,0.000584,-0.002305,-0.002300
1770940547.020713,1.043471,0.725064,-0.169763,0.212152,0.002764,0.001005,0.009429
1770940547.025751,1.048509,-0.416757,-0.013317,0.076891,-0.000316,-0.002404,-0.003475
1770940547.031123,1.053881,0.695616,-0.072464,0.214786,0.001596,0.001254,0.009480
1770940547.035664,1.058422,0.714499,-0.143786,0.168816,0.002452,0.001274,0.009129
1770940547.040602,1.063359,-0.363185,0.038894,0.126855,-0.000825,-0.002422,-0.002663
1770940547.045568,1.068326,0.712483,-0.046474,0.244418,0.001517,0.001506,0.009694
1770940547.050577,1.073335,-0.436726,-0.006842,0.083950,-0.000525,-0.002722,-0.003261
1770940547.055605,1.078363,0.709263,-0.059168,0.214993,0.001272,0.001070,0.009348
1770940547.060830,1.083587,-0.401892,-0.006724,0.113651,-0.000476,-0.002539,-0.003029
1770940547.065541,1.088298,-0.405219,0.069995,0.127878,-0.001246,-0.001900,-0.003054
1770940547.070467,1.093225,0.705093,-0.099300,0.228804,0.002113,0.001547,0.010034
1770940547.075438,1.098195,-0.354924,0.047549,0.152530,-0.000632,-0.001841,-0.002506
1770940547.080436,1.103193,-0.357633,-0.013826,0.118258,-0.000283,-0.002239,-0.002356
1770940547.085458,1.108216,-0.417940,-0.071234,0.069316,-0.000192,-0.002703,-0.003375
1770940547.090376,1.113133,-0.350111,0.038879,0.135492,-0.000604,-0.001924,-0.002403
1770940547.095365,1.118123,0.752211,0.015251,0.256880,0.001382,0.001936,0.010332
1770940547.100319,1.123077,0.731798,0.024132,0.254890,0.000783,0.001161,0.008886
1770940547.105299,1.128057,-0.386772,-0.229101,-0.000341,0.001615,-0.002128,-0.002761
1770940547.110286,1.133044,-0.384161,-0.151066,0.125775,0.000789,-0.003172,-0.002728
1770940547.115247,1.138005,0.708616,-0.150465,-0.559310,-0.002647,0.000464,0.006978
1770940547.120670,1.143427,0.733019,-0.163795,0.175046,0.002732,0.001067,0.010023
1770940547.125232,1.147990,0.731406,-0.110928,0.199625,0.002325,0.001122,0.009643
1770940547.130332,1.153090,0.717034,-0.072086,0.231532,0.002012,0.001280,0.009827
1770940547.135276,1.158033,0.733473,0.040780,0.258680,0.001087,0.001743,0.009756
1770940547.140122,1.162880,-0.359064,-0.048067,0.086491,-0.000290,-0.002319,-0.002264
1770940547.145106,1.167864,0.717129,-0.020900,0.265033,0.001547,0.001231,0.009135
1770940547.150127,1.172885,0.711262,-0.136534,0.225345,0.002435,0.001113,0.009549
1770940547.155103,1.177860,0.709219,-0.026578,0.240225,0.001744,0.001406,0.009825
1770940547.160061,1.182819,0.680539,-0.116555,0.240067,0.001901,0.001016,0.009527
1770940547.165028,1.187785,0.717249,-0.017201,0.252707,0.000977,0.001243,0.009621
1770940547.170031,1.192789,0.721676,-0.007078,0.245541,0.001223,0.001258,0.009606
1770940547.174993,1.197751,0.696709,-0.086208,0.222310,0.002153,0.000909,0.009827
1770940547.179997,1.202755,-0.386239,0.031412,0.115039,-0.000891,-0.002278,-0.002857
1770940547.185124,1.207882,0.714074,-0.075651,0.234354,0.001941,0.000900,0.009009
1770940547.189906,1.212663,0.738465,-0.004125,0.201715,0.001174,0.001885,0.010217
1770940547.194999,1.217757,0.699613,-0.100606,0.221076,0.001843,0.000835,0.009528
1770940547.200187,1.222944,0.695364,-0.040619,0.237434,0.001435,0.000752,0.008741
1770940547.204839,1.227596,0.731664,0.030677,0.241077,0.001100,0.001960,0.010545
1770940547.209809,1.232567,-0.392891,-0.064725,0.062220,0.000090,-0.002402,-0.002742
1770940547.214887,1.237645,0.748192,0.122501,0.272632,0.000646,0.002338,0.009844
1770940547.220108,1.242866,-0.449081,0.055180,0.116551,-0.001104,-0.002316,-0.003364
1770940547.224770,1.247527,0.709774,-0.025203,0.258924,0.001614,0.001255,0.009477
1770940547.229715,1.252472,0.725066,0.033708,0.286462,0.001049,0.001345,0.009606
1770940547.234710,1.257467,-0.416941,-0.019716,0.089366,-0.000185,-0.002130,-0.002932
1770940547.239708,1.262466,0.755606,-0.047821,0.195743,0.001892,0.001788,0.010160
1770940547.244636,1.267394,0.713419,0.012042,0.254845,0.001369,0.001775,0.009540
1770940547.249668,1.272426,-0.404582,0.020859,0.124523,-0.000834,-0.002388,-0.003499
1770940547.254767,1.277524,0.681669,-0.129276,0.215261,0.001855,0.000221,0.008646
1770940547.259588,1.282346,0.713440,-0.027447,0.208278,0.001513,0.001800,0.010136
1770940547.265641,1.288399,-0.343777,0.041633,0.125381,-0.000644,-0.002112,-0.002670
1770940547.269601,1.292359,0.735098,0.050816,0.216012,0.000749,0.001665,0.009308
1770940547.274515,1.297273,-0.412836,-0.018403,0.081013,-0.000423,-0.001764,-0.002789
1770940547.279476,1.302233,-0.414350,-0.071886,0.059071,-0.000154,-0.002159,-0.002743
1770940547.284464,1.307222,0.720828,0.032289,0.222028,0.001071,0.001456,0.009732
1770940547.289526,1.312283,0.694174,-0.014594,0.257230,0.001238,0.001544,0.009705
1770940547.294420,1.317178,0.720919,0.002884,0.253268,0.001189,0.001672,0.009068
1770940547.299625,1.322383,0.721116,-0.110112,0.207704,0.002264,0.001316,0.010224
1770940547.304465,1.327223,0.721189,-0.054492,0.210577,0.001761,0.001554,0.010300
1770940547.309347,1.332105,0.712509,-0.077724,0.258905,0.002158,0.001359,0.009589
1770940547.314334,1.337092,0.736999,0.082823,0.280216,0.000421,0.002063,0.009908
1770940547.319354,1.342111,0.728274,-0.119467,0.217926,0.002459,0.001330,0.009861
1770940547.324518,1.347276,-0.416603,-0.109200,0.062660,0.000125,-0.002684,-0.003445
1770940547.329361,1.352118,-0.438125,-0.046952,0.057334,-0.000314,-0.002284,-0.002993
1770940547.334365,1.357123,-0.414556,-0.050531,0.058455,-0.000416,-0.002123,-0.003169
1770940547.339224,1.361982,0.706916,-0.075424,0.235156,0.001684,0.000989,0.009433
1770940547.344184,1.366942,-0.411682,-0.082197,0.055066,0.000259,-0.002230,-0.002902
1770940547.349182,1.371940,0.712439,-0.010330,0.272493,0.001020,0.001151,0.009056
1770940547.354162,1.376920,-0.400226,-0.028089,0.079552,-0.000360,-0.002231,-0.002814
1770940547.359319,1.382077,0.691117,-0.023853,0.269785,0.001286,0.001136,0.009347
1770940547.364124,1.386882,0.708027,-0.024512,0.256949,0.001573,0.001423,0.009607
1770940547.369070,1.391827,-0.382378,0.027743,0.105766,-0.000564,-0.002361,-0.002872
1770940547.374070,1.396828,-0.416916,-0.028665,0.099645,-0.000103,-0.002231,-0.003085
1770940547.379098,1.401856,0.708487,-0.074385,0.213480,0.002037,0.001147,0.009755
1770940547.384014,1.406772,0.696567,0.031326,0.285698,0.001006,0.001404,0.009447
1770940547.388997,1.411754,-0.407803,-0.129902,0.034269,0.000509,-0.002097,-0.002784
1770940547.394099,1.416856,0.726983,-0.021771,0.206559,0.001372,0.001396,0.009661
1770940547.398922,1.421680,0.752880,0.069697,0.220546,0.000802,0.001925,0.009907
1770940547.403924,1.426681,0.702704,-0.142425,0.196344,0.002407,0.000750,0.009103
1770940547.408906,1.431664,-0.397672,-0.017180,0.084154,-0.000133,-0.001921,-0.002868
1770940547.413893,1.436650,-0.400984,-0.000301,0.130553,-0.000818,-0.002381,-0.003095
1770940547.419067,1.441825,0.399102,-0.693814,-0.455816,0.004488,-0.002253,0.014820
1770940547.423834,1.446591,0.740509,-0.064278,0.170259,0.001312,0.001141,0.008783
1770940547.428838,1.451596,-0.391670,0.016721,0.118257,-0.000761,-0.002465,-0.002925
1770940547.434123,1.456881,0.686648,-0.055402,0.238380,0.001610,0.000983,0.009145
1770940547.438767,1.461524,-0.422004,0.002793,0.109108,-0.000409,-0.002355,-0.002942
1770940547.443753,1.466511,-0.412561,0.023496,0.119832,-0.000875,-0.002826,-0.003303
1770940547.448796,1.471554,0.712788,-0.065561,0.218689,0.001580,0.001069,0.009239
1770940547.453747,1.476504,-0.387050,-0.050852,0.074011,-0.000066,-0.002083,-0.002495
1770940547.458672,1.481430,-0.332526,0.047714,0.123772,-0.000965,-0.001969,-0.002446
1770940547.463703,1.486460,-0.403716,-0.049256,0.082515,-0.000095,-0.002674,-0.003056
1770940547.468713,1.491471,0.720521,0.116565,0.251433,0.000138,0.002230,0.010101
1770940547.473620,1.496378,0.692021,-0.094949,0.234848,0.001826,0.001239,0.009182
1770940547.478883,1.501640,0.725959,-0.047532,0.253220,0.001661,0.001365,0.009167
1770940547.483606,1.506364,0.719636,-0.014294,0.233617,0.001299,0.001199,0.009616
1770940547.488631,1.511388,0.686433,-0.034395,0.247305,0.001609,0.000799,0.009109
1770940547.493525,1.516283,0.732612,0.027697,0.226464,0.001307,0.001582,0.009719
1770940547.499256,1.522014,-0.409767,-0.054439,0.045488,-0.000450,-0.002545,-0.003458
