t_wall,t_rel,Fx,Fy,Fz,Mx,My,Mz
1771002183.539568,0.425468,-0.006582,0.019826,0.102635,-0.000230,-0.000476,0.000107
1771002183.544547,0.430446,-0.015352,0.042727,0.129397,-0.000043,0.000093,0.000083
1771002183.549529,0.435429,-0.020069,0.029646,0.106853,-0.000007,-0.000345,0.000501
1771002183.554521,0.440421,-0.073539,-0.088214,0.026048,0.000420,-0.001455,-0.000148
1771002183.559510,0.445409,-0.039941,0.048935,0.091557,-0.000765,-0.000373,0.000466
1771002183.564978,0.450878,-0.012237,0.103268,0.143554,-0.000516,-0.000211,0.000544
1771002183.569455,0.455355,-0.021056,0.088642,0.097143,-0.000882,-0.000306,0.000208
1771002183.575188,0.461087,-0.030232,-0.040306,0.018206,0.000367,-0.000581,0.000159
1771002183.579425,0.465324,-0.004497,-0.030035,0.076543,0.000095,-0.000423,0.000489
1771002183.584903,0.470803,0.010735,-0.027349,0.079819,0.000497,-0.000157,0.000810
1771002183.589389,0.475289,-0.013657,-0.037992,0.037840,0.000094,-0.000550,0.000223
1771002183.595120,0.481019,-0.013407,-0.022999,0.066551,0.000087,-0.000627,0.000266
1771002183.599349,0.485248,-0.038418,0.028632,0.073275,-0.000382,-0.000400,0.000141
1771002183.605070,0.490969,-0.031161,-0.018329,0.041660,0.000076,-0.000441,0.000022
1771002183.609342,0.495242,-0.007795,0.023537,0.075448,0.000026,-0.000030,0.000152
1771002183.615039,0.500938,-0.018659,-0.010325,0.076073,0.000222,-0.000417,0.000425
1771002183.619277,0.505177,-0.018851,0.048750,0.082078,-0.000489,-0.000579,0.000276
1771002183.625000,0.510900,-0.033875,-0.046852,0.040635,0.000423,-0.000331,0.000060
1771002183.629239,0.515138,-0.000779,0.076244,0.121468,-0.000482,-0.000209,0.000256
1771002183.634966,0.520866,0.007574,0.000656,0.064210,0.000162,-0.000158,0.000570
1771002183.639203,0.525102,-0.021736,-0.023215,0.035055,0.000149,-0.000438,0.000162
1771002183.644177,0.530076,-0.032772,0.089140,0.113110,-0.000866,-0.000457,0.000033
1771002183.649659,0.535559,-0.007952,0.010263,0.050621,-0.000099,-0.000149,0.000484
1771002183.654145,0.540045,-0.029335,0.016872,0.058082,-0.000228,-0.000466,0.000352
1771002183.659639,0.545538,0.027364,-0.022394,0.079917,0.000503,-0.000157,0.000568
1771002183.664121,0.550021,-0.003504,0.003350,0.046122,-0.000195,-0.000369,0.000173
1771002183.669092,0.554991,-0.041953,-0.015289,0.050642,0.000183,-0.000164,0.000077
1771002183.674074,0.559974,-0.008491,-0.018272,0.069649,0.000097,-0.000476,0.000551
1771002183.679050,0.564950,-0.003846,-0.019558,0.046942,0.000390,-0.000067,0.000302
1771002183.684030,0.569930,-0.033885,-0.001946,0.058936,-0.000266,-0.000624,-0.000033
1771002183.689014,0.574914,-0.027662,-0.025716,0.067448,0.000267,-0.000509,0.000198
1771002183.693996,0.579896,-0.009619,0.022192,0.061591,-0.000150,-0.000143,0.000423
1771002183.698977,0.584877,0.000352,0.014006,0.086316,0.000172,-0.000120,0.000437
1771002183.703959,0.589858,-0.010221,-0.006647,0.066129,-0.000029,-0.000483,0.000326
1771002183.709432,0.595331,0.008272,-0.004249,0.066206,-0.000017,-0.000384,0.000317
1771002183.713923,0.599823,-0.012195,-0.000969,0.049635,-0.000301,-0.000660,0.000190
1771002183.719660,0.605559,-0.012303,0.073993,0.118667,-0.000535,-0.000367,0.000316
1771002183.723871,0.609771,-0.071146,-0.059265,-0.068453,0.000943,-0.001039,-0.000367
1771002183.728874,0.614774,0.005315,0.036951,0.092929,-0.000201,-0.000097,0.000288
1771002183.733848,0.619748,-0.048580,0.024422,0.053872,-0.000038,-0.000156,0.000389
1771002183.738814,0.624714,-0.045057,-0.036217,0.024258,-0.000049,-0.000431,0.000111
1771002183.743815,0.629715,-0.021248,0.098278,0.073354,-0.001106,-0.000361,0.000008
1771002183.748794,0.634693,-0.003939,-0.095623,0.051205,0.000686,-0.000833,0.000317
1771002183.753785,0.639684,-0.002587,-0.015458,0.062062,0.000045,-0.000471,0.000359
1771002183.758758,0.644658,0.002265,0.036304,0.102301,-0.000433,-0.000308,-0.000131
1771002183.763743,0.649642,-0.016699,-0.023996,0.078515,0.000288,-0.000084,0.000382
1771002183.768720,0.654620,-0.005753,-0.047314,0.042663,0.000335,-0.000396,0.000446
1771002183.773698,0.659598,0.003959,0.047111,0.108022,-0.000080,0.000210,0.000562
1771002183.778681,0.664581,-0.026388,-0.029757,0.055024,0.000055,-0.000838,0.000222
1771002183.783663,0.669563,-0.020334,-0.019013,0.085114,0.000469,-0.000067,0.000350
1771002183.788645,0.674545,-0.020515,0.000221,0.074152,-0.000142,-0.000366,0.000141
1771002183.793625,0.679525,-0.003433,-0.053594,0.043769,0.000377,-0.000722,0.000188
1771002183.798609,0.684509,-0.023114,-0.000899,0.075354,0.000032,-0.000086,0.000163
1771002183.803969,0.689868,-0.044539,-0.075720,0.045911,0.000545,-0.001046,-0.000122
1771002183.808942,0.694841,-0.067728,-0.002171,0.079692,0.000005,-0.000414,0.000068
1771002183.813878,0.699777,-0.063605,-0.050880,0.002106,0.000603,-0.000304,-0.000122
1771002183.818871,0.704770,-0.028585,0.075313,0.142971,-0.000281,0.000099,0.000370
1771002183.823853,0.709753,-0.034202,-0.055704,0.073907,0.000682,-0.000321,0.000341
1771002183.828837,0.714737,-0.022393,-0.023578,0.089670,0.000446,-0.000234,0.000334
1771002183.833715,0.719615,-0.002365,-0.062482,0.044140,0.000746,-0.000193,0.000409
1771002183.838797,0.724696,-0.029975,-0.056274,0.047037,0.000382,-0.000711,-0.000011
1771002183.843783,0.729683,0.003933,-0.027690,0.053789,0.000066,-0.000547,0.000184
1771002183.848769,0.734669,0.020196,0.032927,0.125185,-0.000057,-0.000188,0.000451
1771002183.853385,0.739284,-0.039084,-0.014585,0.070261,0.000201,-0.000623,0.000044
1771002183.858388,0.744287,-0.026931,0.011340,0.079745,-0.000231,-0.000539,0.000350
1771002183.863366,0.749266,-0.058415,0.011656,0.065134,-0.000019,-0.000379,-0.000119
1771002183.868352,0.754251,-0.025208,0.029985,0.090767,-0.000110,-0.000406,0.000233
1771002183.873327,0.759227,-0.060278,-0.038208,0.047314,0.000362,-0.000531,0.000045
1771002183.878312,0.764212,-0.046629,-0.041929,0.045179,0.000364,-0.000659,-0.000044
1771002183.883296,0.769196,-0.014048,-0.033802,0.070395,0.000432,-0.000463,0.000312
1771002183.888268,0.774168,-0.010040,0.016091,0.080214,-0.000125,-0.000429,0.000188
1771002183.893260,0.779160,-0.003747,0.071002,0.110795,-0.000748,-0.000328,0.000358
1771002183.898240,0.784139,-0.025337,-0.045826,0.018881,0.000206,-0.000728,0.000081
1771002183.903223,0.789122,-0.019295,0.033363,0.101540,0.000138,0.000252,0.000550
1771002183.908201,0.794100,-0.025919,-0.011230,0.034404,0.000045,-0.000240,-0.000163
1771002183.913185,0.799084,-0.033965,-0.050670,0.034548,0.000289,-0.000687,-0.000018
1771002183.918166,0.804065,0.008264,0.015515,0.077007,-0.000494,-0.000524,0.000483
1771002183.923153,0.809053,-0.005989,0.004428,0.065920,0.000087,-0.000164,0.000605
1771002183.928136,0.814035,-0.039421,0.032362,0.090334,-0.000169,0.000033,0.000008
1771002183.933108,0.819007,-0.030360,-0.062958,0.053748,0.000345,-0.001046,0.000205
1771002183.938094,0.823993,-0.008801,0.039974,0.112561,0.000043,-0.000037,0.000601
1771002183.943073,0.828973,-0.019094,-0.012796,0.053303,0.000066,-0.000560,0.000267
1771002183.948051,0.833951,-0.028617,0.015250,0.082099,0.000284,0.000165,0.000309
1771002183.953040,0.838940,-0.027677,-0.016566,0.050329,0.000116,-0.000435,0.000255
1771002183.958015,0.843915,-0.014892,0.006902,0.085179,-0.000209,-0.000562,0.000361
1771002183.963001,0.848900,-0.004680,-0.112915,0.000081,0.000935,-0.000852,0.000356
1771002183.967979,0.853879,-0.024958,-0.015291,0.042980,-0.000001,-0.000215,0.000137
1771002183.972961,0.858860,-0.015630,-0.009288,0.041590,-0.000006,-0.000253,0.000284
1771002183.977944,0.863843,-0.027227,0.115811,0.094744,-0.001149,-0.000200,0.000173
1771002183.982922,0.868822,-0.044348,0.037074,0.065105,0.000039,0.000011,0.000361
1771002183.987910,0.873809,-0.010969,0.033112,0.064025,-0.000452,-0.000620,0.000205
1771002183.992890,0.878790,-0.041457,-0.008907,0.036483,0.000120,-0.000296,0.000159
1771002183.997869,0.883769,-0.002252,-0.066518,0.015012,0.000480,-0.000285,0.000306
1771002184.002852,0.888752,-0.037696,0.018970,0.065032,-0.000042,-0.000216,0.000206
1771002184.007831,0.893730,-0.017082,0.041133,0.082328,-0.000183,-0.000164,0.000480
1771002184.012811,0.898710,-0.004551,0.007785,0.069129,0.000092,-0.000395,0.000456
1771002184.017794,0.903694,-0.010739,0.015352,0.077284,-0.000406,-0.000827,0.000009
1771002184.022777,0.908676,0.007295,-0.032767,0.052224,0.000376,-0.000197,0.000501
1771002184.027756,0.913656,-0.033506,0.021322,0.061095,0.000063,-0.000198,0.000290
1771002184.032738,0.918638,-0.024478,-0.000647,0.069959,0.000037,-0.000334,0.000365
1771002184.037720,0.923620,-0.009360,0.064300,0.101299,-0.000205,0.000009,0.000500
1771002184.042755,0.928655,-0.001345,-0.055794,0.061748,0.000330,-0.000646,0.000322
1771002184.047689,0.933589,-0.419534,2.346007,0.133240,-0.018199,0.000245,-0.009955
1771002184.052668,0.938568,-0.035244,-0.017620,0.047479,0.000122,-0.000188,0.000234
1771002184.057642,0.943541,0.000977,-0.086119,0.014254,0.000501,-0.000612,0.000313
1771002184.062617,0.948516,-0.026089,0.078652,0.066722,-0.000781,-0.000233,0.000159
1771002184.067604,0.953504,0.007300,-0.025484,0.043811,0.000211,-0.000250,0.000590
1771002184.072587,0.958486,-0.060116,-0.049951,0.008661,0.000427,-0.000573,-0.000347
1771002184.077574,0.963474,-0.008009,0.108644,0.123147,-0.001022,-0.000318,0.000304
1771002184.082559,0.968459,-0.015628,0.054111,0.064562,-0.000484,-0.000446,0.000380
1771002184.087533,0.973432,-0.043103,-0.078055,-0.008393,0.000381,-0.000831,0.000107
1771002184.092531,0.978431,-0.003474,-0.050169,0.037639,0.000226,-0.000718,0.000206
1771002184.097823,0.983722,-0.017882,0.007302,0.060892,0.000049,-0.000046,0.000355
1771002184.102809,0.988708,-0.009402,0.012901,0.052232,-0.000085,-0.000393,0.000398
1771002184.107465,0.993364,-0.020175,0.069546,0.088904,-0.000497,-0.000377,0.000165
1771002184.112441,0.998340,-0.016239,-0.053536,0.004052,0.000298,-0.000544,0.000210
1771002184.117434,1.003334,-0.033947,-0.049543,0.031421,0.000429,-0.000287,0.000243
1771002184.122419,1.008318,-0.028481,0.010854,0.064321,-0.000090,-0.000604,0.000392
1771002184.128101,1.014001,-0.043721,-0.004808,0.044238,-0.000282,-0.000600,-0.000129
1771002184.132374,1.018273,-0.348125,2.153706,0.200641,-0.016085,0.000327,-0.008559
1771002184.137352,1.023252,0.018260,-0.071303,0.055366,0.000599,-0.000330,0.000458
1771002184.142337,1.028237,-0.035724,-0.007033,0.050371,-0.000172,-0.000537,0.000021
1771002184.147309,1.033208,-0.015024,0.037655,0.082376,-0.000316,-0.000425,0.000383
1771002184.152303,1.038203,0.002147,0.016747,0.054513,0.000154,0.000187,0.000664
1771002184.157282,1.043182,-0.029427,-0.039135,0.019609,0.000175,-0.000483,0.000052
1771002184.162262,1.048162,-0.024712,-0.030130,0.049135,0.000324,-0.000102,0.000235
1771002184.167233,1.053133,-0.046274,-0.064982,0.000847,0.000158,-0.000891,-0.000196
1771002184.172227,1.058127,-0.004639,0.045570,0.110531,-0.000136,-0.000105,0.000493
1771002184.177219,1.063118,-0.014956,0.050892,0.091835,-0.000282,-0.000137,0.000345
1771002184.182181,1.068081,-0.012581,0.014393,0.058990,-0.000288,-0.000688,0.000163
1771002184.187170,1.073069,-0.004971,-0.019195,0.062265,-0.000087,-0.000402,0.000181
1771002184.192151,1.078051,0.010742,-0.052813,0.048243,0.000398,-0.000353,0.000354
1771002184.197128,1.083028,-0.011232,0.031124,0.082857,-0.000073,-0.000329,0.000421
1771002184.202116,1.088016,-0.009822,0.081950,0.105425,-0.000442,0.000227,0.000622
1771002184.207091,1.092990,-0.016364,0.047640,0.106583,-0.000016,0.000105,0.000390
1771002184.212074,1.097973,-0.022119,-0.041027,0.032989,0.000189,-0.000565,-0.000016
1771002184.217068,1.102968,-0.038793,-0.057457,0.039316,0.000432,-0.000904,-0.000075
1771002184.222129,1.108028,-0.047812,-0.020035,0.041109,0.000180,-0.000645,-0.000151
1771002184.227207,1.113106,0.003570,0.063415,0.111835,-0.000464,-0.000364,0.000587
1771002184.232122,1.118022,-0.006433,-0.035417,0.022770,0.000156,-0.000418,0.000147
1771002184.236992,1.122891,-0.016976,0.035338,0.083654,-0.000203,-0.000073,0.000630
1771002184.241990,1.127890,-0.014709,0.069347,0.100478,-0.000525,-0.000106,0.000376
1771002184.246939,1.132839,-0.018784,0.005676,0.086584,-0.000009,-0.000306,0.000424
1771002184.251933,1.137833,-0.022656,0.047298,0.088230,-0.000183,0.000103,0.000660
1771002184.256912,1.142812,-0.011655,0.011719,0.071343,-0.000051,0.000012,0.000494
1771002184.261928,1.147828,-0.010881,-0.015786,0.065943,0.000132,-0.000434,0.000301
1771002184.266898,1.152798,0.004664,0.028208,0.102350,-0.000208,-0.000184,0.000687
1771002184.271882,1.157782,-0.020763,-0.059864,0.035743,0.000537,-0.000501,0.000505
1771002184.276823,1.162723,-0.003294,-0.038052,0.048186,0.000265,-0.000584,0.000267
1771002184.281832,1.167731,-0.019596,0.029363,0.082409,-0.000472,-0.000537,0.000173
1771002184.286786,1.172685,-0.018457,0.010899,0.072140,-0.000036,-0.000266,0.000256
1771002184.291789,1.177688,-0.018218,-0.014553,0.058089,0.000426,-0.000093,0.000411
1771002184.296782,1.182682,-0.016407,0.010334,0.065010,-0.000205,-0.000572,0.000380
1771002184.302309,1.188208,-0.022079,-0.023631,0.029462,-0.000268,-0.000692,0.000151
1771002184.306756,1.192655,-0.020682,-0.054028,0.032561,0.000346,-0.000423,0.000210
1771002184.311717,1.197616,-0.022298,-0.039851,0.045053,0.000091,-0.000792,0.000386
1771002184.316672,1.202572,-0.013574,0.039876,0.086484,-0.000413,-0.000340,0.000636
1771002184.321681,1.207580,-0.031467,-0.034448,0.032932,0.000146,-0.000437,0.000172
1771002184.326657,1.212556,-0.048772,0.033434,0.080226,-0.000288,-0.000123,0.000147
1771002184.331682,1.217581,-0.007599,0.048370,0.093939,-0.000238,-0.000167,0.000385
1771002184.336623,1.222523,-0.033529,-0.045790,0.043331,0.000066,-0.000683,-0.000079
1771002184.341597,1.227496,0.003629,-0.044973,0.027600,0.000366,-0.000307,0.000227
1771002184.346570,1.232470,-0.029802,-0.000754,0.036766,-0.000148,-0.000711,0.000287
1771002184.351563,1.237463,-0.024156,0.032764,0.080512,-0.000331,-0.000465,0.000159
1771002184.356538,1.242437,0.015214,0.018668,0.063938,0.000146,0.000085,0.000644
1771002184.361524,1.247423,0.016056,-0.039731,0.042037,0.000205,-0.000583,0.000269
1771002184.366566,1.252465,-0.026224,-0.036553,0.025433,0.000509,-0.000224,0.000293
1771002184.371487,1.257387,-0.002753,-0.010374,0.046874,-0.000001,-0.000280,0.000422
1771002184.376468,1.262368,-0.008224,-0.090153,0.013353,0.000417,-0.000972,0.000227
1771002184.381455,1.267355,-0.032638,-0.017501,0.024464,-0.000133,-0.000758,0.000171
1771002184.386434,1.272333,-0.011696,-0.066583,0.005440,0.000264,-0.000745,0.000115
1771002184.391413,1.277313,0.000111,-0.068970,0.020950,0.000196,-0.000702,0.000123
1771002184.396395,1.282295,-0.013127,-0.049940,0.042678,0.000227,-0.000717,0.000359
1771002184.401361,1.287261,-0.028437,0.068931,0.093061,-0.000617,-0.000457,0.000266
1771002184.406360,1.292260,-0.037855,-0.000200,0.042017,-0.000199,-0.000640,-0.000030
1771002184.411338,1.297238,-0.038816,-0.058382,0.006861,0.000528,-0.000535,0.000078
1771002184.416319,1.302218,0.013363,0.028599,0.074158,-0.000290,-0.000088,0.000621
1771002184.421300,1.307199,-0.030091,-0.003167,0.047617,-0.000185,-0.000594,0.000205
1771002184.426282,1.312181,-0.027761,-0.041228,0.013718,0.000051,-0.000848,-0.000031
1771002184.431262,1.317162,-0.033542,0.049322,0.068788,-0.000500,-0.000420,0.000243
1771002184.436243,1.322143,-0.029146,0.079954,0.091485,-0.000418,0.000158,0.000399
1771002184.441225,1.327124,-0.007487,-0.064268,0.026361,0.000568,-0.000445,0.000224
1771002184.446214,1.332114,-0.006970,0.040586,0.084365,-0.000242,-0.000232,0.000434
1771002184.451176,1.337076,-0.021826,0.007939,0.048544,-0.000138,-0.000407,0.000258
1771002184.456172,1.342071,-0.025594,-0.021086,0.034990,-0.000246,-0.000951,0.000025
1771002184.461149,1.347049,-0.033992,-0.003413,0.059557,0.000024,-0.000439,0.000092
1771002184.466179,1.352079,-0.008084,0.124896,0.131783,-0.000659,0.000278,0.000419
1771002184.471123,1.357023,-0.002832,0.024233,0.057353,-0.000615,-0.000703,0.000319
1771002184.476101,1.362001,0.000926,-0.007479,0.057247,0.000245,-0.000046,0.000335
1771002184.481083,1.366983,-0.012403,-0.053125,0.043302,0.000599,-0.000379,0.000406
1771002184.486061,1.371961,-0.027911,0.046548,0.077721,-0.000260,-0.000092,0.000108
1771002184.491040,1.376939,-0.005239,-0.034256,0.027915,0.000129,-0.000747,0.000163
1771002184.496006,1.381905,-0.020736,0.040319,0.073184,-0.000035,0.000268,0.000540
1771002184.500999,1.386898,0.003984,0.012479,0.080897,-0.000006,-0.000259,0.000812
1771002184.505990,1.391890,-0.013047,-0.022636,0.019095,0.000183,-0.000619,0.000124
1771002184.510962,1.396862,-0.013430,-0.054260,0.040563,0.000844,-0.000206,0.000587
1771002184.515947,1.401847,0.012607,0.070199,0.093277,-0.000642,-0.000204,0.000398
1771002184.520929,1.406828,-0.013266,0.011099,0.062414,-0.000288,-0.000305,0.000281
1771002184.525914,1.411814,-0.002938,0.070713,0.107281,-0.000445,-0.000414,0.000129
1771002184.530879,1.416779,-0.029530,0.007722,0.070147,-0.000280,-0.000422,0.000101
1771002184.535883,1.421782,-0.010373,-0.002344,0.062768,0.000051,-0.000192,0.000561
1771002184.540853,1.426753,-0.029019,-0.003800,0.047538,-0.000096,-0.000508,0.000134
1771002184.545841,1.431740,-0.005114,-0.021245,0.053431,0.000110,-0.000396,0.000446
1771002184.550822,1.436721,-0.015231,-0.043667,0.061416,0.000207,-0.000883,0.000353
1771002184.555802,1.441701,-0.045193,-0.055121,-0.000574,0.000156,-0.000805,-0.000025
1771002184.560786,1.446686,-0.025256,-0.015519,0.037632,0.000234,-0.000161,-0.000047
1771002184.565754,1.451654,-0.003444,-0.028169,0.070742,0.000268,-0.000313,0.000311
1771002184.570745,1.456644,0.003562,-0.062499,0.044314,0.000441,-0.000349,0.000348
1771002184.575723,1.461623,-0.015180,0.070590,0.095327,-0.000401,-0.000001,0.000508
1771002184.580709,1.466609,-0.031783,0.037239,0.086520,-0.000205,-0.000247,0.000108
1771002184.585689,1.471588,-0.029582,0.006963,0.064955,0.000083,-0.000104,0.000394
1771002184.590667,1.476567,0.012752,-0.050613,0.036005,0.000484,-0.000372,0.000394
1771002184.595649,1.481548,-0.050827,0.007269,0.059966,-0.000332,-0.000794,-0.000028
1771002184.600620,1.486519,-0.023486,-0.005096,0.064806,0.000068,-0.000572,0.000189
1771002184.605618,1.491517,-0.018653,-0.017185,0.048181,0.000359,-0.000244,0.000329
1771002184.610574,1.496473,-0.049333,-0.041700,0.035101,0.000216,-0.000882,-0.000090
1771002184.615563,1.501462,-0.024962,-0.049312,0.036598,0.000237,-0.000696,0.000162
1771002184.620562,1.506462,-0.024571,-0.020766,0.084070,0.000177,-0.000652,0.000362
