t_wall,t_rel,Fx,Fy,Fz,Mx,My,Mz
1771002500.104186,0.201694,0.726143,0.085274,-0.705368,-0.003660,-0.000990,-0.002467
1771002500.109170,0.206679,0.721058,0.043487,-0.741563,-0.003233,-0.000716,-0.002148
1771002500.114156,0.211665,0.725615,-0.028393,-0.758473,-0.002647,-0.000683,-0.002394
1771002500.119143,0.216651,0.736231,0.018868,-0.760980,-0.003089,-0.000926,-0.002527
1771002500.124137,0.221646,0.741526,0.017845,-0.736352,-0.003182,-0.000649,-0.002295
1771002500.129118,0.226627,0.752310,0.108696,-0.733544,-0.003864,-0.000246,-0.001987
1771002500.134105,0.231614,0.682332,0.032528,-0.729882,-0.003131,-0.000926,-0.002366
1771002500.139093,0.236601,0.770603,0.102424,-0.716315,-0.003953,-0.000539,-0.002228
1771002500.144080,0.241589,0.734723,-0.035780,-0.779016,-0.002662,-0.000811,-0.001982
1771002500.149065,0.246574,0.696902,-0.023781,-0.752891,-0.002954,-0.001057,-0.002722
1771002500.154054,0.251562,0.699606,-0.010321,-0.770028,-0.002454,-0.000491,-0.002487
1771002500.159038,0.256546,0.738117,0.206360,-0.673107,-0.004452,-0.000502,-0.002420
1771002500.164024,0.261533,0.722374,-0.066688,-0.768121,-0.002446,-0.000532,-0.002322
1771002500.169014,0.266523,0.765678,0.076939,-0.805048,-0.003056,-0.000412,-0.002308
1771002500.174001,0.271510,0.734433,0.062162,-0.742984,-0.003234,-0.000458,-0.002079
1771002500.178988,0.276496,0.685119,0.007021,-0.778717,-0.003177,-0.000912,-0.002947
1771002500.184984,0.282492,0.706949,0.010184,-0.724166,-0.002959,-0.000422,-0.001993
1771002500.188960,0.286469,0.677836,0.089495,-0.686156,-0.003392,-0.000371,-0.002869
1771002500.193944,0.291453,0.681185,0.028251,-0.730652,-0.003573,-0.001085,-0.002777
1771002500.198918,0.296427,0.718684,0.007101,-0.706474,-0.002799,-0.000448,-0.002469
1771002500.203923,0.301432,0.714737,-0.066212,-0.690994,-0.002851,-0.001212,-0.002351
1771002500.208907,0.306416,0.707872,0.037598,-0.712495,-0.003047,-0.000548,-0.002380
1771002500.213892,0.311400,0.747804,-0.012010,-0.686681,-0.002345,-0.000066,-0.002074
1771002500.218880,0.316389,0.704201,-0.008938,-0.673451,-0.002625,-0.001020,-0.002661
1771002500.223864,0.321373,0.682755,0.005150,-0.693151,-0.002777,-0.000186,-0.002562
1771002500.228846,0.326355,0.737900,0.030231,-0.671004,-0.002996,-0.000442,-0.001987
1771002500.234173,0.331682,0.744551,0.139437,-0.656144,-0.004023,-0.000297,-0.002322
1771002500.239525,0.337033,0.699508,-0.089471,-0.768650,-0.002552,-0.000642,-0.002495
1771002500.244716,0.342225,0.684286,0.032865,-0.687500,-0.003214,-0.000302,-0.002291
1771002500.249126,0.346635,0.740518,0.030666,-0.672301,-0.003268,-0.000559,-0.002226
1771002500.254105,0.351614,0.725445,-0.033563,-0.679067,-0.002883,-0.000482,-0.002396
1771002500.259100,0.356608,0.687193,0.066993,-0.652839,-0.003850,-0.000778,-0.002909
1771002500.264156,0.361665,0.708015,0.081734,-0.640535,-0.003751,-0.000497,-0.002338
1771002500.269081,0.366590,0.692986,0.084151,-0.631079,-0.003744,-0.000819,-0.002648
1771002500.274072,0.371581,0.752536,0.203187,-0.642130,-0.004141,-0.000455,-0.002316
1771002500.279053,0.376562,0.723149,0.054013,-0.691169,-0.003407,-0.000382,-0.002477
1771002500.284128,0.381637,0.747619,0.100378,-0.697570,-0.003484,-0.000085,-0.001994
1771002500.289024,0.386533,0.728387,0.002368,-0.706024,-0.003033,-0.000694,-0.002393
1771002500.294010,0.391519,0.696850,0.004019,-0.635257,-0.003095,-0.000665,-0.002579
1771002500.299037,0.396545,0.721582,0.038310,-0.719294,-0.003193,-0.000237,-0.002054
1771002500.304025,0.401534,0.686290,-0.065744,-0.714211,-0.002609,-0.000839,-0.002532
1771002500.308971,0.406479,0.696344,0.049684,-0.683252,-0.003149,-0.000774,-0.002373
1771002500.314010,0.411519,0.717046,0.032765,-0.644972,-0.003137,-0.000753,-0.002431
1771002500.318945,0.416454,0.744695,0.066905,-0.706666,-0.003308,-0.000606,-0.002122
1771002500.323854,0.421363,0.748090,0.122697,-0.740148,-0.003811,-0.000430,-0.002196
1771002500.328592,0.426101,0.695062,0.026894,-0.688469,-0.002798,-0.000487,-0.002455
1771002500.333899,0.431407,0.690542,0.096903,-0.659043,-0.003786,-0.000809,-0.002686
1771002500.338875,0.436383,0.702918,0.126486,-0.636466,-0.003814,-0.000220,-0.002785
1771002500.343942,0.441451,0.716676,-0.028461,-0.744161,-0.002595,-0.000988,-0.002210
1771002500.348854,0.446362,0.733938,0.051956,-0.713335,-0.003047,-0.000422,-0.002375
1771002500.353912,0.451420,0.701464,0.027717,-0.720877,-0.002912,-0.000626,-0.002593
1771002500.358819,0.456328,0.707550,0.011441,-0.747119,-0.003340,-0.000958,-0.002513
1771002500.363886,0.461395,0.710981,0.028809,-0.711797,-0.003036,-0.000655,-0.002423
1771002500.368888,0.466397,0.709254,0.059485,-0.702070,-0.003258,-0.000477,-0.002464
1771002500.373916,0.471424,0.762485,-0.025853,-0.757736,-0.002580,-0.000503,-0.002151
1771002500.378759,0.476268,0.794191,0.100027,-0.743380,-0.003535,-0.000044,-0.001967
1771002500.383761,0.481270,0.713620,0.021684,-0.768105,-0.002728,-0.000294,-0.002448
1771002500.388551,0.486059,0.774569,-0.043727,-0.819830,-0.002354,-0.000395,-0.002308
1771002500.393726,0.491235,-1.538920,-0.077929,0.551471,-0.002918,0.002305,0.010585
1771002500.398713,0.496221,-1.553591,-0.455703,1.150699,0.008405,0.004298,0.011156
1771002500.403700,0.501209,-1.548652,-0.353314,1.187724,0.007603,0.004754,0.011232
1771002500.408550,0.506058,-1.568902,-0.455244,1.148927,0.008526,0.003637,0.010706
1771002500.413380,0.510888,-1.566661,-0.486072,1.104719,0.008899,0.004994,0.011118
1771002500.418663,0.516172,-1.557905,-0.338711,1.128899,0.007953,0.005364,0.011847
1771002500.423736,0.521245,-1.991158,-1.209154,0.855319,0.008778,-0.014289,-0.001363
1771002500.428639,0.526147,-1.571669,-0.444250,1.152479,0.008349,0.004608,0.011190
1771002500.433281,0.530789,-1.537276,-0.445167,1.146331,0.008570,0.004973,0.011597
1771002500.438604,0.536113,-1.559104,-0.374724,1.157167,0.007534,0.004819,0.011556
1771002500.443592,0.541101,-1.563920,-0.390296,1.182886,0.007783,0.004814,0.011253
1771002500.448600,0.546108,-1.553928,-0.344687,1.176564,0.007706,0.005379,0.011421
1771002500.453292,0.550801,-1.995046,-1.148170,0.851212,0.008352,-0.014059,-0.000618
1771002500.458593,0.556102,-1.562054,-0.393474,1.160194,0.008031,0.004989,0.011480
1771002500.463210,0.560719,-1.558843,-0.375524,1.150701,0.007799,0.005176,0.011618
1771002500.468209,0.565717,-1.545728,-0.430885,1.148772,0.008466,0.004741,0.010856
1771002500.473208,0.570717,-1.560622,-0.420066,1.197186,0.008041,0.004143,0.011014
1771002500.478188,0.575696,-1.960379,-1.149259,0.873423,0.008080,-0.013883,-0.000611
1771002500.483174,0.580683,-1.524149,-0.364419,1.182632,0.007910,0.005393,0.011545
1771002500.488153,0.585661,-1.569189,1.845621,-0.354749,-0.020284,-0.007811,0.004599
1771002500.493148,0.590657,0.597594,-0.051547,-0.875898,-0.003123,-0.000954,-0.002110
1771002500.498142,0.595650,0.761621,0.202420,-0.704266,-0.004180,0.000057,-0.002144
1771002500.503127,0.600636,0.674888,-0.094843,-0.785671,-0.002552,-0.001024,-0.002745
1771002500.508107,0.605616,0.608778,0.370710,0.376099,0.001923,-0.001379,0.001519
1771002500.513107,0.610616,0.872456,1.863159,-0.344416,-0.011425,0.006413,0.011665
1771002500.518087,0.615596,0.715479,0.059336,-0.677267,-0.003750,-0.000655,-0.002714
1771002500.523067,0.620576,0.731308,0.063001,-0.699658,-0.003363,-0.000539,-0.002225
1771002500.528058,0.625567,0.702260,0.137917,-0.672150,-0.003700,-0.000218,-0.002428
1771002500.533042,0.630551,0.044921,-0.778004,-0.891012,0.006349,-0.007744,0.002845
1771002500.538030,0.635538,-1.533410,-0.438136,1.150657,0.008289,0.004970,0.011902
1771002500.543023,0.640531,-1.552411,-0.448024,1.181049,0.008529,0.004267,0.011166
1771002500.548003,0.645512,-1.513745,-0.444546,1.194833,0.008534,0.004785,0.011456
1771002500.552988,0.650496,-1.514153,-0.287597,1.193830,0.007614,0.006073,0.011977
1771002500.557981,0.655490,-1.538834,-0.368740,1.128571,0.007831,0.004960,0.011483
1771002500.562960,0.660469,-1.555427,-0.427992,1.146096,0.008775,0.004960,0.010996
1771002500.567960,0.665469,-1.559523,-0.422371,1.208807,0.008093,0.004203,0.011165
1771002500.572935,0.670444,-1.535503,-0.427496,1.187872,0.008051,0.003960,0.011015
1771002500.577930,0.675438,-1.553645,-0.469320,1.205873,0.008364,0.003819,0.011319
1771002500.582910,0.680418,-1.513281,-0.287799,1.195946,0.007527,0.005449,0.011854
1771002500.587904,0.685413,-1.636804,1.359237,1.092878,-0.014595,-0.002575,0.007448
1771002500.592884,0.690393,-0.696582,0.751583,-0.779712,-0.017285,-0.002046,-0.006184
1771002500.597871,0.695380,0.704313,-0.008967,-0.721983,-0.003161,-0.000972,-0.002524
1771002500.602858,0.700367,0.713345,-0.011785,-0.720586,-0.002997,-0.000427,-0.002283
1771002500.607849,0.705357,0.714859,0.017894,-0.666412,-0.003209,-0.000674,-0.002454
1771002500.612829,0.710338,0.733601,0.003609,-0.703286,-0.003004,-0.000423,-0.002359
1771002500.617833,0.715342,0.702308,0.110379,-0.678457,-0.003816,-0.000432,-0.002060
1771002500.622806,0.720314,0.736544,0.057655,-0.712675,-0.003019,-0.000434,-0.002524
1771002500.627794,0.725303,0.715935,0.123942,-0.658150,-0.003655,-0.000368,-0.002593
1771002500.632778,0.730287,-2.084987,3.842391,0.391107,-0.025485,-0.009722,-0.000671
1771002500.637763,0.735272,-1.592931,-0.430377,1.145035,0.008032,0.004689,0.011098
1771002500.642992,0.740501,-1.565753,-0.359781,1.170458,0.007765,0.005133,0.011045
1771002500.647802,0.745311,-1.549017,-0.375655,1.222965,0.007411,0.004362,0.011307
1771002500.652746,0.750254,-1.542149,-0.416447,1.129427,0.007868,0.004657,0.011263
1771002500.657742,0.755250,-1.568259,-0.416185,1.157308,0.007984,0.004795,0.011432
1771002500.662707,0.760215,-1.544728,-0.370637,1.179464,0.007751,0.004928,0.011227
1771002500.667689,0.765198,-1.604533,-0.482009,1.132769,0.008541,0.004349,0.010928
1771002500.672676,0.770185,-1.536985,-0.373039,1.156837,0.007913,0.005440,0.011420
1771002500.678043,0.775552,-1.517204,-0.385419,1.176023,0.008054,0.004993,0.011201
1771002500.683035,0.780544,-1.531507,-0.348491,1.171585,0.007700,0.005440,0.011465
1771002500.688033,0.785542,-1.620872,-0.317192,1.157398,0.007701,0.004936,0.010809
1771002500.692996,0.790505,-1.566051,-0.326000,1.206044,0.007261,0.005031,0.011305
1771002500.697977,0.795486,-1.532265,-0.449398,1.165552,0.008342,0.004638,0.011603
1771002500.702984,0.800493,-1.563275,0.205812,1.661021,-0.002014,-0.004564,0.013765
1771002500.707951,0.805460,-1.524288,-0.377251,1.168581,0.007808,0.004779,0.011528
1771002500.712940,0.810448,-2.046289,-1.219398,0.855868,0.008771,-0.014595,-0.001225
1771002500.717932,0.815441,-1.945190,-0.974290,0.919017,0.006666,-0.013412,-0.000353
1771002500.722919,0.820428,-1.576751,-0.390362,1.196279,0.008005,0.004659,0.011354
1771002500.727913,0.825422,-1.511680,-0.309842,1.206651,0.007139,0.004977,0.011816
1771002500.732914,0.830423,-1.540352,-0.480967,1.177709,0.008554,0.003468,0.011281
1771002500.738149,0.835658,-1.541411,-0.318571,1.174677,0.007470,0.004930,0.011197
1771002500.742508,0.840017,-1.569330,-0.490944,1.158987,0.008799,0.003908,0.011214
1771002500.747476,0.844985,-1.517021,-0.427127,1.181379,0.008316,0.004698,0.011471
1771002500.752464,0.849973,-1.539010,-0.377084,1.201523,0.007472,0.004210,0.011528
1771002500.757447,0.854956,-1.540038,-0.375566,1.144921,0.007772,0.004988,0.011545
1771002500.762432,0.859941,-1.510939,-0.295916,1.195882,0.007486,0.005143,0.011928
1771002500.767419,0.864928,-1.539838,-0.274075,1.141486,0.007642,0.006371,0.012160
1771002500.772406,0.869915,-1.577301,-0.434129,1.171493,0.008253,0.004866,0.011453
1771002500.777392,0.874901,-1.535283,-0.354949,1.154956,0.008078,0.004974,0.011740
1771002500.782377,0.879886,-1.986902,-1.212182,0.872664,0.009019,-0.014128,-0.001091
1771002500.787369,0.884877,-1.466174,-0.305769,1.217993,0.007365,0.004962,0.012147
1771002500.792397,0.889905,-1.537061,-0.324433,1.178132,0.007608,0.005407,0.011599
1771002500.797341,0.894850,-1.544451,-0.479233,1.172544,0.008645,0.004228,0.011145
1771002500.802330,0.899838,-1.982975,-1.069935,0.918292,0.007735,-0.013467,-0.000953
1771002500.807311,0.904820,-1.532183,-0.317991,1.197551,0.007415,0.004485,0.011745
1771002500.812298,0.909807,-1.552766,-0.410013,1.202876,0.007725,0.004291,0.011151
1771002500.817281,0.914790,-1.553292,-0.322035,1.186148,0.007549,0.005074,0.011463
1771002500.822335,0.919844,-1.533902,-0.330209,1.186208,0.007737,0.005681,0.011782
1771002500.827252,0.924761,-1.544140,-0.419551,1.175523,0.008094,0.004364,0.011656
1771002500.832253,0.929761,-1.782684,1.364220,0.721313,-0.011368,-0.003474,0.005683
1771002500.837230,0.934739,0.738623,0.082574,-0.732566,-0.003297,-0.000352,-0.002037
1771002500.842221,0.939729,0.735451,0.011349,-0.800082,-0.003092,-0.000550,-0.002414
1771002500.847207,0.944716,0.768559,0.075783,-0.757000,-0.003330,-0.000394,-0.002649
1771002500.852192,0.949701,0.802800,0.081729,-0.814235,-0.002591,-0.000097,-0.001807
1771002500.857177,0.954685,-1.538699,-0.319870,1.175670,0.007364,0.005469,0.011301
1771002500.862161,0.959670,-1.529945,-0.346322,1.180392,0.007207,0.004773,0.011614
1771002500.867153,0.964662,-1.551654,-0.422961,1.146244,0.008164,0.004865,0.011614
1771002500.872136,0.969644,-1.544515,-0.364306,1.185142,0.007652,0.004798,0.011360
1771002500.877124,0.974633,-1.948407,-1.002276,0.890243,0.007546,-0.012949,-0.000423
1771002500.882109,0.979617,-1.531848,-0.370441,1.158473,0.007373,0.004975,0.011835
1771002500.887100,0.984608,-1.547154,-0.394011,1.134541,0.008274,0.005435,0.011303
1771002500.892080,0.989588,-1.495338,-0.336806,1.189633,0.008115,0.005352,0.011901
1771002500.897068,0.994576,-1.233670,0.378935,0.433610,-0.008808,0.004486,0.006129
1771002500.902057,0.999566,-2.008073,-1.278595,0.849870,0.009338,-0.014269,-0.001097
1771002500.907024,1.004532,-1.522667,-0.395688,1.172094,0.007922,0.005244,0.011720
1771002500.912025,1.009534,-1.502851,-0.321094,1.157788,0.008031,0.005575,0.012003
1771002500.917011,1.014519,-1.522239,-0.379264,1.191703,0.007243,0.004781,0.011908
1771002500.921992,1.019500,-1.508305,-0.416000,1.160726,0.008337,0.004711,0.011266
1771002500.926986,1.024495,-1.942067,-1.101727,0.898733,0.007823,-0.013997,-0.000539
1771002500.932201,1.029710,-1.944825,-1.026041,0.908882,0.007373,-0.013396,-0.000508
1771002500.936954,1.034462,-1.525901,-0.283936,1.211603,0.007167,0.005651,0.011566
1771002500.941942,1.039451,-1.992601,-1.150161,0.887516,0.008657,-0.013800,-0.001361
1771002500.946930,1.044439,-1.516388,-0.263121,1.211848,0.007264,0.005580,0.012131
1771002500.951917,1.049425,-1.524827,-0.321619,1.179720,0.007908,0.005674,0.011151
1771002500.956904,1.054413,-1.287257,-0.361558,0.569589,0.000772,0.012022,0.012074
1771002500.961918,1.059427,-1.527183,-0.425982,1.143436,0.008104,0.004255,0.011255
1771002500.966873,1.064382,-1.520022,-0.360799,1.197319,0.007415,0.004227,0.011412
1771002500.971859,1.069368,-1.499859,-0.361323,1.179050,0.007664,0.004748,0.011795
1771002500.976846,1.074354,-1.525697,-0.323261,1.166803,0.007805,0.005728,0.012292
1771002500.981838,1.079346,-1.551820,-0.370253,1.170521,0.007806,0.004575,0.010696
1771002500.986821,1.084330,-1.490532,-0.250178,1.207164,0.007287,0.005375,0.011751
1771002500.991809,1.089317,-1.583889,0.329429,1.644053,-0.001839,-0.003817,0.014012
1771002500.996791,1.094300,-1.559144,-0.278952,1.191486,0.007359,0.005476,0.011657
1771002501.001773,1.099282,-1.542930,-0.387507,1.175594,0.007688,0.004563,0.011323
1771002501.006768,1.104277,-1.576424,-0.388173,1.172453,0.007938,0.004584,0.010932
1771002501.011750,1.109259,-1.559919,-0.335066,1.191611,0.007846,0.004545,0.011514
1771002501.016737,1.114245,-1.541425,-0.362120,1.154781,0.007810,0.005540,0.011215
1771002501.021725,1.119234,-1.547195,-0.339312,1.190125,0.007600,0.004684,0.011029
1771002501.026712,1.124220,-1.532318,-0.424005,1.172338,0.008270,0.005200,0.011433
1771002501.031698,1.129207,-1.547933,-0.360299,1.190349,0.007296,0.004824,0.011220
1771002501.036681,1.134190,-1.558779,-0.385022,1.214637,0.007695,0.004810,0.011185
1771002501.041671,1.139179,-2.007699,-1.132476,0.899948,0.008235,-0.014017,-0.000970
1771002501.046652,1.144161,-1.996782,-1.087265,0.904960,0.007617,-0.013797,-0.001352
1771002501.051636,1.149144,-2.004773,-1.296467,0.852712,0.009192,-0.014558,-0.001275
1771002501.056625,1.154133,-1.982005,-1.122609,0.871786,0.008262,-0.013836,-0.001100
1771002501.061612,1.159121,-1.278149,-0.344763,0.584241,0.000855,0.012034,0.012544
1771002501.066584,1.164092,-1.555013,-0.422033,1.148860,0.008524,0.005237,0.011395
1771002501.071581,1.169090,-1.949620,-1.110849,0.890459,0.008216,-0.013914,-0.000618
1771002501.076575,1.174084,-1.545659,-0.464400,1.122230,0.008794,0.004339,0.011266
1771002501.081558,1.179066,-1.553022,-0.442954,1.136216,0.008344,0.004446,0.011228
1771002501.086603,1.184112,-1.492257,-0.333675,1.207605,0.007409,0.004908,0.011804
1771002501.091533,1.189041,-1.552439,-0.462823,1.171856,0.008486,0.004137,0.011125
1771002501.096519,1.194027,-1.569818,-0.325018,1.172880,0.007279,0.005482,0.010881
1771002501.101909,1.199417,-1.487286,-0.272227,1.176500,0.007079,0.005427,0.011855
1771002501.106514,1.204022,-1.574230,-0.447500,1.158087,0.008260,0.003773,0.010407
1771002501.111480,1.208989,-1.520569,-0.287198,1.197028,0.007661,0.005603,0.011639
1771002501.116841,1.214350,-1.979896,-0.976797,0.930368,0.007180,-0.013244,-0.000524
1771002501.121449,1.218958,-1.551394,-0.366796,1.218115,0.007490,0.004449,0.011532
1771002501.127083,1.224591,-1.523609,-0.383129,1.171585,0.007843,0.005208,0.011678
1771002501.131427,1.228936,-1.540806,-0.383678,1.203064,0.008070,0.005541,0.011362
1771002501.136405,1.233913,-1.535673,-0.435063,1.160501,0.008418,0.004461,0.011170
1771002501.141773,1.239282,-1.602141,-0.544365,1.127919,0.009509,0.003815,0.011046
1771002501.146382,1.243891,-2.018198,-1.269908,0.832056,0.009276,-0.014446,-0.001377
1771002501.151369,1.248878,-1.597902,-0.411751,1.155775,0.007848,0.004653,0.010461
1771002501.156353,1.253861,-1.512768,-0.348496,1.184605,0.008008,0.005363,0.011643
1771002501.161334,1.258843,-1.526700,-0.425110,1.168431,0.008258,0.004662,0.011083
1771002501.166300,1.263808,-1.539117,-0.401563,1.123956,0.008506,0.005192,0.011402
1771002501.171301,1.268810,-1.509469,-0.397121,1.180735,0.008002,0.004594,0.011818
1771002501.176292,1.273801,-1.593772,0.402523,1.663370,-0.002425,-0.004355,0.013273
1771002501.181276,1.278785,-1.556477,-0.370792,1.168800,0.007773,0.004518,0.011114
1771002501.186258,1.283767,-1.597268,-0.400361,1.173249,0.007827,0.004554,0.010817
1771002501.191248,1.288757,-1.565351,-0.415951,1.156708,0.008063,0.004528,0.011175
1771002501.196239,1.293747,-2.005600,-1.130245,0.899199,0.008131,-0.013999,-0.001344
1771002501.201235,1.298744,-1.557029,-0.458361,1.133492,0.008548,0.004841,0.011421
1771002501.206211,1.303719,0.831458,0.387799,-0.674282,-0.004081,-0.000380,-0.004464
1771002501.211191,1.308700,0.728969,0.045162,-0.733812,-0.003457,-0.000337,-0.001833
1771002501.216183,1.313692,0.733356,0.066151,-0.707200,-0.003540,0.000092,-0.001997
1771002501.221169,1.318678,0.766373,0.077167,-0.720740,-0.003438,-0.000454,-0.001947
1771002501.226160,1.323668,0.763325,-0.003756,-0.759508,-0.002848,-0.000119,-0.001864
1771002501.231142,1.328650,0.745803,-0.031677,-0.810222,-0.002391,-0.000056,-0.002268
1771002501.236120,1.333629,0.757010,0.023175,-0.753716,-0.002815,-0.000224,-0.001591
1771002501.241109,1.338618,0.751087,0.052731,-0.761389,-0.002881,0.000158,-0.002286
1771002501.246099,1.343608,-0.096344,-2.144121,-0.773637,0.019903,-0.014842,-0.006968
1771002501.251729,1.349238,-1.546513,-0.306822,1.177110,0.007480,0.005242,0.011393
1771002501.256460,1.353969,-1.567313,-0.451029,1.182238,0.008042,0.004427,0.011083
1771002501.261406,1.358915,-1.539047,-0.431760,1.169453,0.008252,0.004369,0.011652
1771002501.267052,1.364561,-1.537564,-0.433398,1.148929,0.008297,0.004955,0.011393
1771002501.271408,1.368917,-1.551896,-0.392196,1.147340,0.008194,0.004683,0.011580
1771002501.276354,1.373862,-1.505938,-0.385334,1.171545,0.007773,0.004713,0.011836
1771002501.281328,1.378837,-1.533110,-0.404344,1.169444,0.007941,0.004569,0.011157
1771002501.286326,1.383834,-1.560455,-0.299268,1.153105,0.007503,0.005490,0.011863
1771002501.291453,1.388962,-1.545166,-0.362568,1.169801,0.007870,0.004951,0.011329
1771002501.296345,1.393853,-1.522582,-0.367205,1.158862,0.007765,0.005310,0.011189
1771002501.301346,1.398854,-1.548011,-0.489954,1.155946,0.008756,0.003839,0.011246
1771002501.306280,1.403788,-1.540869,-0.376617,1.157568,0.007958,0.004779,0.011464
1771002501.311426,1.408935,-1.570936,-0.409139,1.193715,0.007922,0.004692,0.011295
1771002501.316290,1.413799,-1.546272,-0.413310,1.147825,0.008045,0.004767,0.011019
1771002501.321314,1.418823,-1.550896,-0.392170,1.191224,0.007749,0.004643,0.011634
1771002501.326210,1.423719,-1.554066,-0.378665,1.149872,0.008339,0.005475,0.011518
1771002501.330868,1.428377,-1.593700,-0.480872,1.121374,0.008840,0.004271,0.010874
1771002501.336335,1.433843,-1.518904,-0.442940,1.141548,0.008277,0.004427,0.011570
1771002501.341191,1.438699,-1.547611,-0.462635,1.157382,0.008514,0.004209,0.011360
1771002501.346152,1.443660,-1.549595,-0.414324,1.164639,0.008006,0.004574,0.011276
1771002501.350868,1.448377,-1.524709,-0.387267,1.173854,0.007869,0.004836,0.011406
1771002501.356131,1.453640,-1.556981,-0.445934,1.127784,0.008233,0.004895,0.011629
1771002501.361108,1.458617,-1.605843,-0.503249,1.124314,0.008964,0.004006,0.010884
1771002501.366199,1.463707,-1.572093,-0.450843,1.148210,0.008437,0.004495,0.011411
1771002501.370837,1.468346,-1.549553,0.311716,1.655048,-0.002489,-0.003973,0.013538
1771002501.376055,1.473564,-1.539381,-0.381537,1.198341,0.007649,0.004379,0.010945
1771002501.381102,1.478610,-2.063654,-1.214957,0.854180,0.008392,-0.014491,-0.001604
1771002501.386147,1.483655,-1.553854,-0.422169,1.163190,0.008343,0.004652,0.011220
1771002501.390844,1.488353,-1.550853,-0.373539,1.149523,0.007923,0.004693,0.011363
1771002501.396012,1.493521,-1.998506,-1.105723,0.880043,0.008124,-0.013444,-0.000310
1771002501.401102,1.498611,-1.563732,-0.324668,1.158387,0.007553,0.005050,0.011806
1771002501.406025,1.503534,-1.565384,-0.337258,1.181727,0.007084,0.004553,0.011494
